system   D            wsystem.c:583  maybe_parent_dir                 [   0.00094] Also searching C:\Users\Konrad\Documents\KCK\Github\KCK__sroda_10_gr3\KCK\
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.72136] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72402] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72405] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72407] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72409] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72411] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72413] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72415] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72417] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72419] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.72420] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.72422] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.72424] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.72426] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.72471] added dtor for object 03DCAC50, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.72492] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.72495] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72885] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72887] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72889] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72890] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72891] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72892] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72894] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72896] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.72898] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.72899] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.72902] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.72904] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.72906] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.72951] added dtor for object 03DCA938, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.72978] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.72981] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73306] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73309] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73310] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73312] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73313] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73314] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73316] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73317] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73318] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.73319] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.73321] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.73323] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.73325] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.73358] added dtor for object 03DD1658, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.73375] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.73377] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73650] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73652] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73654] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73655] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73656] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73658] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73659] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73660] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73661] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.73663] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.73664] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.73665] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.73667] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.73694] added dtor for object 03DD4E38, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.73710] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.73712] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73854] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73856] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73858] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73859] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73860] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73862] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73863] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73864] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.73865] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.73867] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.73868] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.73869] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.73871] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.73896] added dtor for object 03DD9978, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.73911] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.73912] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74229] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74234] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74237] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74239] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74241] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74243] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74245] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74247] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74248] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.74250] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.74251] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.74253] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.74256] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.74308] added dtor for object 03DD9020, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.74337] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.74340] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74739] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74741] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74743] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74744] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74745] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74747] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74748] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74762] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.74764] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.74766] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.74767] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.74768] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.74770] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.74805] added dtor for object 03DE06B0, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.74824] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.74826] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.75436] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.75440] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.75442] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.75444] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.75446] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.75447] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.75449] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.75451] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.75453] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.75456] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.75459] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.75461] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.75463] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.75510] added dtor for object 03DE03A0, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.75682] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.75687] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76205] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76209] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76211] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76213] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76215] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76217] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76219] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76221] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76223] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.76225] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.76227] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.76229] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.76232] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.76286] added dtor for object 03DE6D80, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.76307] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.76310] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76663] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76666] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76668] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76669] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76670] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76671] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76673] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76674] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76675] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.76676] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.76678] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.76679] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.76681] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.76735] added dtor for object 03DEA9B8, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.76758] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.76761] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76964] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76968] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76969] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76971] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76972] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76973] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76974] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76976] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.76977] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.76978] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.76979] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.76981] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.76982] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.77023] added dtor for object 03DEF4D8, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.77042] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.77045] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.77402] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.77406] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.77408] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.77410] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.77412] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.77414] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.77415] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.77417] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.77419] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.77421] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.77423] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.77425] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.77427] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.77471] added dtor for object 03DEEB80, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.77495] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.77498] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.77807] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.77810] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.77811] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.77813] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.77814] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.77816] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.77818] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.77820] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.77822] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.77824] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.77826] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.77829] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.77831] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.77871] added dtor for object 03DF5CB8, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.77891] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.77894] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.78249] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.78252] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.78255] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.78257] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.78259] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.78261] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.78263] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.78265] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.78267] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.78268] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.78269] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.78271] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.78272] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.78307] added dtor for object 03DF9D98, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.78329] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.78332] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.78683] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.78685] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.78687] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.78688] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.78689] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.78691] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.78692] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.78693] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.78694] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.78695] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.78697] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.78698] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.78700] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.78734] added dtor for object 03DF9BD8, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.78752] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.78754] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79027] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79029] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79031] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79032] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79033] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79035] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79036] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79037] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79038] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.79040] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.79041] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.79043] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.79044] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.79139] added dtor for object 03E001B8, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.79165] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.79168] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79481] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79485] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79487] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79488] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79489] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79491] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79492] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79493] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79494] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.79496] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.79497] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.79499] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.79500] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.79539] added dtor for object 03E04680, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.79557] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.79559] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79849] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79851] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79853] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79854] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79855] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79857] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79858] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79860] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.79862] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.79863] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.79865] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.79866] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.79867] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.79906] added dtor for object 03E08198, func 56232595
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.79921] _al_d3d_sync_bitmap (system) ref count == 1
